rank,seed,delta_G,delta_sigma,ssimW,ssimN1,ssimN2,ssimN3,corrW,corrN1,corrN2,corrN3,eW,eN1,eN2,eN3,sync,meta,mean,peakfreq
45,48,0.0,-0.02,0.3981,0.3222,0.3711,0.3501,0.4373,0.3269,0.3762,0.3877,9.8182,13.953,10.6605,10.6085,0.5473,0.2119,0.414,4.875
45,48,0.06,0.06,0.3478,0.3428,0.3297,0.2489,0.4656,0.4124,0.4451,0.3999,15.3558,12.5473,15.4942,21.8955,0.7207,0.216,0.676,5.375
45,48,0.12,0.14,0.2712,0.3152,0.2549,0.1607,0.4405,0.5109,0.4153,0.3021,23.3094,19.143,23.3384,30.1955,0.7869,0.2264,0.8126,5.875
45,48,0.2,-0.18,0.2763,0.3094,0.2479,0.2253,0.3038,0.3446,0.2116,0.2049,11.8945,12.1729,12.8593,16.0894,0.6122,0.2187,0.5158,5.125
45,48,0.26,-0.1,0.1487,0.1794,0.1251,0.0611,0.2248,0.2844,0.1848,0.1156,21.5462,17.7502,21.6918,28.2397,0.7923,0.1829,0.7674,4.75
45,49,-0.08,-0.02,0.2139,0.157,0.1871,0.2405,0.4492,0.334,0.3909,0.4348,24.0442,29.3873,24.5297,18.2797,0.2919,0.1356,0.1193,4.5
45,49,-0.02,0.06,0.3764,0.3059,0.3605,0.3337,0.4001,0.2747,0.3782,0.3918,8.8338,11.7352,9.3754,11.9761,0.5867,0.2286,0.4772,4.625
45,49,0.04,0.14,0.3387,0.3306,0.3247,0.2514,0.498,0.4549,0.4869,0.4409,16.8077,13.6097,16.8889,23.43,0.7457,0.1965,0.7039,5.125
45,49,0.12,-0.18,0.2908,0.2915,0.2518,0.2532,0.3021,0.2929,0.1908,0.2074,11.6675,13.8693,12.8684,14.1594,0.5848,0.1995,0.4553,5.0
45,49,0.18,-0.1,0.2483,0.2636,0.2454,0.1617,0.3311,0.3287,0.275,0.2245,12.8309,11.8783,13.3757,18.3203,0.6587,0.2169,0.5778,4.625
45,49,0.24,-0.02,0.1461,0.1613,0.1008,0.0462,0.2352,0.2678,0.1534,0.092,24.5052,20.5239,24.6887,31.3699,0.8497,0.1588,0.8233,4.5
46,0,-0.06,-0.08,0.2868,0.22,0.2677,0.3258,0.4276,0.3276,0.3999,0.4229,20.6809,25.9412,21.1146,15.3366,0.3529,0.1582,0.1811,4.375
46,0,0.0,0.0,0.4186,0.3609,0.3826,0.3346,0.4739,0.3929,0.4358,0.4185,8.3292,10.4372,8.957,12.5101,0.5982,0.2179,0.4961,4.875
46,0,0.06,0.08,0.3682,0.362,0.3328,0.2658,0.5327,0.4955,0.4878,0.4587,16.7753,13.5041,16.9345,23.4501,0.7537,0.2058,0.7048,5.375
46,0,0.12,0.16,0.2436,0.2923,0.2332,0.1422,0.4166,0.5229,0.3957,0.275,24.6954,20.418,24.7065,31.5831,0.7845,0.2353,0.8351,5.875
46,0,0.2,-0.16,0.2745,0.2967,0.2219,0.2062,0.3034,0.3376,0.1878,0.1838,11.576,12.063,12.7252,15.8546,0.6026,0.2209,0.5115,5.125
46,0,0.26,-0.08,0.1659,0.1797,0.1212,0.0618,0.2567,0.2885,0.18,0.1241,21.8438,18.0756,22.083,28.6319,0.7961,0.1993,0.7757,4.625
46,1,-0.08,0.0,0.2364,0.1831,0.2223,0.2848,0.4402,0.3506,0.4219,0.4611,22.7685,28.0456,23.1555,16.982,0.3168,0.1484,0.1407,4.375
46,1,-0.02,0.08,0.4271,0.3279,0.3635,0.3614,0.4674,0.3253,0.3838,0.3972,8.4426,12.0697,9.4561,11.225,0.5772,0.2201,0.456,4.5
46,1,0.04,0.16,0.28,0.3105,0.2945,0.2238,0.4335,0.4321,0.4631,0.4149,17.3367,13.9993,17.3207,23.8756,0.7309,0.2227,0.7107,5.0
46,1,0.12,-0.16,0.2629,0.2642,0.242,0.2424,0.2887,0.2819,0.2074,0.2204,11.7647,13.7208,12.7197,14.3531,0.59,0.2017,0.4651,4.875
46,1,0.18,-0.08,0.2434,0.2737,0.2197,0.1917,0.2802,0.3201,0.1881,0.1771,14.7117,12.6449,15.3941,20.5622,0.7058,0.1929,0.6182,4.875
46,1,0.24,0.0,0.1306,0.1448,0.0902,0.0391,0.2116,0.2211,0.13,0.0816,23.8041,19.9944,24.0218,30.6155,0.8442,0.1556,0.8083,4.5
46,2,-0.1,0.08,0.1249,0.0968,0.1206,0.1572,0.4181,0.3112,0.4009,0.446,27.387,32.7057,27.7466,21.2983,0.2338,0.1188,0.0642,4.375
46,2,-0.04,0.16,0.4208,0.3171,0.3428,0.3409,0.4592,0.3258,0.3663,0.391,8.5636,12.228,9.6426,11.1403,0.5858,0.2038,0.4516,3.875
46,2,0.04,-0.16,0.3533,0.3014,0.3374,0.328,0.4203,0.3607,0.3753,0.3799,12.238,16.7749,12.9023,10.3977,0.4987,0.2,0.3487,4.625
46,2,0.1,-0.08,0.3186,0.3079,0.2772,0.2609,0.3422,0.3245,0.2284,0.2399,11.2347,11.4702,12.2904,16.1411,0.641,0.2147,0.5375,4.625
46,2,0.16,0.0,0.3256,0.3636,0.3287,0.2064,0.4453,0.4822,0.4341,0.3277,18.4887,14.7673,18.5379,25.2641,0.7704,0.2094,0.7289,6.25
46,2,0.22,0.08,0.1773,0.2159,0.1627,0.0791,0.3129,0.3783,0.2526,0.1538,25.8857,21.6806,25.9682,32.8006,0.879,0.1417,0.8516,6.625
46,2,0.28,0.16,0.1099,0.1178,0.0688,0.0338,0.2154,0.2361,0.1104,0.0705,30.2237,25.9968,30.3011,37.103,0.9318,0.1175,0.9223,4.25
46,3,-0.04,-0.16,0.3049,0.2332,0.2701,0.309,0.4723,0.3753,0.4077,0.4212,20.2099,25.4435,20.7888,15.1579,0.3621,0.1664,0.1891,4.375
46,3,0.02,-0.08,0.4448,0.3738,0.4116,0.3954,0.4958,0.4128,0.4413,0.4441,9.7086,13.8576,10.5017,10.1071,0.5485,0.2083,0.4052,4.125
46,3,0.08,0.0,0.3175,0.2958,0.2843,0.2593,0.3746,0.3307,0.2764,0.2939,11.2474,10.6311,12.0155,16.9198,0.661,0.224,0.5742,4.25
46,3,0.14,0.08,0.2716,0.315,0.2686,0.1631,0.4078,0.4739,0.3919,0.2853,21.1944,17.1643,21.2306,28.0271,0.7899,0.2089,0.7749,6.125
46,3,0.2,0.16,0.1887,0.2418,0.184,0.0976,0.3596,0.4743,0.3339,0.212,27.2107,22.8417,27.2137,34.1141,0.8798,0.1482,0.8752,6.375
46,3,0.28,-0.16,0.1848,0.2227,0.1673,0.0896,0.2575,0.313,0.2202,0.1479,18.7917,15.3505,18.9867,25.3388,0.7513,0.2102,0.7149,4.75
46,4,-0.06,-0.08,0.2667,0.2063,0.2565,0.3127,0.4698,0.374,0.4377,0.4556,22.3672,27.6395,22.7933,16.7718,0.3237,0.1561,0.1494,4.5
46,4,0.0,0.0,0.4276,0.3703,0.4012,0.3603,0.48,0.3868,0.4303,0.4243,8.2078,10.7475,8.9409,12.0418,0.6023,0.2149,0.4851,4.875
46,4,0.06,0.08,0.3559,0.3565,0.3442,0.273,0.488,0.449,0.4578,0.4266,15.4414,12.5071,15.6028,21.9973,0.7152,0.2225,0.6789,5.375
46,4,0.12,0.16,0.2594,0.3086,0.2514,0.1619,0.4417,0.5268,0.4252,0.3168,24.3464,20.1154,24.3509,31.2142,0.8014,0.2152,0.83,5.875
46,4,0.2,-0.16,0.2623,0.3213,0.2399,0.2079,0.3031,0.3643,0.2074,0.1895,12.2823,11.81,13.2222,17.0248,0.6209,0.2146,0.5373,5.125
46,4,0.26,-0.08,0.1497,0.1671,0.1107,0.0515,0.247,0.2853,0.1773,0.1125,23.0947,19.1889,23.2728,29.9216,0.8162,0.1738,0.7994,4.625
46,5,-0.08,0.0,0.2175,0.1601,0.1871,0.2422,0.4166,0.308,0.3621,0.3981,23.3888,28.7065,23.8795,17.7632,0.3186,0.1389,0.1328,4.25
46,5,-0.02,0.08,0.3687,0.303,0.3246,0.278,0.4429,0.3396,0.38,0.3718,9.1479,10.2709,9.8411,14.2117,0.6218,0.2181,0.5294,4.375
46,0,-0.06,-0.08,0.2974,0.2171,0.2654,0.3288,0.4592,0.3391,0.4016,0.4373,20.1712,25.5142,20.7095,14.8728,0.3563,0.1649,0.186,4.5
46,0,0.0,0.0,0.4585,0.3884,0.411,0.3783,0.5049,0.4204,0.4308,0.4282,8.5519,12.3078,9.5176,10.5177,0.5663,0.2096,0.4354,4.875
46,0,0.06,0.08,0.3608,0.3618,0.3514,0.2672,0.4771,0.4665,0.4599,0.4138,14.7194,11.8504,14.8582,21.2146,0.7191,0.2175,0.6644,5.375
46,0,0.12,0.16,0.2949,0.334,0.282,0.1797,0.4659,0.5176,0.4399,0.3321,22.4887,18.4043,22.5248,29.3643,0.7777,0.2288,0.7997,5.875
46,0,0.2,-0.16,0.2703,0.3055,0.2401,0.2194,0.2967,0.3426,0.2104,0.2001,12.2563,12.1797,13.1503,16.6584,0.6242,0.2038,0.5273,5.125
46,0,0.26,-0.08,0.1339,0.16,0.1082,0.054,0.2222,0.2726,0.1726,0.1159,23.6861,19.7215,23.8068,30.4601,0.8379,0.1624,0.8089,4.625
46,1,-0.08,0.0,0.2345,0.1681,0.2201,0.2773,0.423,0.2965,0.4107,0.438,22.7225,28.0899,23.093,17.0017,0.3151,0.155,0.1432,4.5
46,1,-0.02,0.08,0.3508,0.2797,0.3289,0.3154,0.3969,0.2681,0.3802,0.3966,8.7722,11.8614,9.2921,11.6744,0.601,0.2088,0.4712,4.5
46,1,0.04,0.16,0.3194,0.3219,0.288,0.2121,0.4922,0.4746,0.4453,0.3898,18.9825,15.4044,19.1041,25.7448,0.7571,0.2101,0.7414,5.125
46,1,0.12,-0.16,0.267,0.2783,0.2625,0.2469,0.297,0.2947,0.2236,0.2306,11.3954,12.9401,12.2704,14.56,0.5965,0.2153,0.4829,4.875
46,1,0.18,-0.08,0.1664,0.1889,0.1318,0.0777,0.2398,0.2551,0.1577,0.1184,17.3957,14.592,17.8559,23.7959,0.7339,0.2042,0.6816,4.75
46,1,0.24,0.0,0.1536,0.1636,0.1103,0.0538,0.2472,0.2564,0.1593,0.1097,24.4061,20.4908,24.6013,31.2623,0.8388,0.1705,0.8223,4.5
46,2,-0.1,0.08,0.1373,0.1048,0.1267,0.1657,0.4052,0.3047,0.3754,0.4186,26.9906,32.2958,27.3825,20.9798,0.2378,0.1142,0.0712,4.375
46,2,-0.04,0.16,0.4155,0.3374,0.3627,0.3552,0.4358,0.3129,0.3801,0.4098,8.8095,12.3367,9.6173,11.1259,0.5752,0.2133,0.4529,4.0
46,2,0.04,-0.16,0.3466,0.2821,0.3287,0.3357,0.4102,0.3332,0.3769,0.3815,13.7153,18.4138,14.2752,11.1017,0.4755,0.2014,0.3242,4.625
46,2,0.1,-0.08,0.2989,0.3017,0.2758,0.248,0.3443,0.3347,0.2452,0.2478,11.7767,11.0561,12.6036,17.2975,0.6668,0.2076,0.5703,4.625
46,2,0.16,0.0,0.3022,0.3473,0.3134,0.2048,0.4084,0.447,0.355,0.2792,14.6748,11.7482,14.9883,21.23,0.7225,0.1955,0.6548,4.375
46,2,0.22,0.08,0.1522,0.1655,0.1122,0.0537,0.259,0.2752,0.1633,0.1053,26.1387,22.0743,26.2981,33.0418,0.8673,0.1671,0.8536,4.375
46,2,0.28,0.16,0.1081,0.1209,0.0761,0.0324,0.2231,0.2569,0.1303,0.0703,29.9089,25.669,29.9806,36.8,0.9318,0.1011,0.9171,4.125
46,3,-0.04,-0.16,0.3148,0.2318,0.3045,0.3548,0.4345,0.3208,0.4189,0.4317,18.5179,23.8058,18.9265,13.4853,0.3825,0.1746,0.2176,4.25
46,3,0.02,-0.08,0.392,0.3321,0.3789,0.3656,0.4526,0.3739,0.4152,0.4165,10.3459,14.5962,11.0008,10.1165,0.5307,0.2083,0.3928,4.25
46,3,0.08,0.0,0.3157,0.3082,0.2898,0.2496,0.3989,0.3619,0.3186,0.3245,12.718,10.9656,13.2352,18.8711,0.7088,0.1998,0.6162,4.25
46,3,0.14,0.08,0.2914,0.3475,0.2839,0.1767,0.4257,0.502,0.3988,0.2971,20.9403,16.8561,21.0047,27.7897,0.7837,0.2041,0.7708,6.125
46,3,0.2,0.16,0.1826,0.2288,0.1723,0.0952,0.3595,0.4611,0.339,0.2227,27.7175,23.3852,27.709,34.5993,0.8659,0.1785,0.8838,6.5
46,3,0.28,-0.16,0.1816,0.2126,0.1421,0.0713,0.2638,0.311,0.1789,0.1128,18.693,15.2988,19.0818,25.3728,0.7536,0.2059,0.7136,4.75
46,4,-0.06,-0.08,0.3191,0.2383,0.2895,0.3525,0.4443,0.3228,0.4125,0.452,18.522,23.8539,18.9924,13.357,0.3828,0.1749,0.2149,4.375
46,4,0.0,0.0,0.4169,0.3535,0.3679,0.3525,0.4749,0.3907,0.431,0.4504,8.2027,10.8462,8.9047,11.6763,0.6058,0.1971,0.4798,4.875
46,4,0.06,0.08,0.3132,0.2956,0.285,0.2337,0.4576,0.3894,0.3986,0.3996,16.0468,13.1481,16.2793,22.6088,0.7327,0.2039,0.6885,5.375
46,4,0.12,0.16,0.2959,0.3519,0.2932,0.1874,0.4628,0.5561,0.4448,0.3233,22.861,18.6306,22.8777,29.7544,0.7891,0.2079,0.8058,5.875
46,4,0.2,-0.16,0.2429,0.2804,0.2228,0.2043,0.2662,0.3118,0.1958,0.1864,12.7458,12.2748,13.4781,17.3768,0.6326,0.2155,0.5451,5.125
46,4,0.26,-0.08,0.1353,0.1579,0.0978,0.0468,0.2289,0.2756,0.1557,0.0963,24.0081,20.0251,24.1838,30.8411,0.8257,0.1813,0.8142,4.625
46,5,-0.08,0.0,0.2363,0.1919,0.2291,0.2771,0.4297,0.3523,0.4185,0.4318,23.375,28.6141,23.7371,17.6374,0.3006,0.1465,0.1319,4.25
46,5,-0.02,0.08,0.3703,0.3157,0.3579,0.3173,0.4085,0.3056,0.3816,0.3702,8.825,11.1195,9.376,12.6998,0.6036,0.2215,0.4934,4.5
46,5,0.04,0.16,0.3619,0.3773,0.346,0.2566,0.5112,0.4808,0.4832,0.4407,17.1486,13.8263,17.2613,23.8178,0.749,0.2028,0.7105,5.0
46,5,0.12,-0.16,0.2692,0.2683,0.2449,0.2584,0.2871,0.2736,0.2005,0.2262,11.7281,13.6945,12.7228,14.337,0.5822,0.2108,0.4673,4.875
46,5,0.18,-0.08,0.1895,0.2094,0.1689,0.0992,0.2621,0.2751,0.2084,0.1591,16.2809,13.7115,16.636,22.5327,0.7299,0.2024,0.6617,4.625
46,5,0.24,0.0,0.1661,0.1801,0.1212,0.0613,0.2578,0.278,0.1767,0.1236,24.1876,20.2442,24.3713,31.0373,0.8345,0.1842,0.8187,4.5
46,6,-0.1,0.08,0.1374,0.1012,0.1259,0.1696,0.4039,0.2917,0.37,0.4258,26.6731,32.0033,27.075,20.6513,0.238,0.1199,0.0755,4.5
46,6,-0.04,0.16,0.3705,0.2737,0.3273,0.3218,0.389,0.2455,0.3514,0.3667,9.0733,12.124,9.7212,12.1549,0.5952,0.2013,0.4749,3.875
46,6,0.04,-0.16,0.3656,0.3073,0.328,0.3405,0.4205,0.3593,0.3561,0.3693,12.7869,17.3393,13.5626,10.8016,0.4835,0.209,0.3404,4.625
46,6,0.1,-0.08,0.2875,0.2847,0.2703,0.2501,0.3152,0.3009,0.2301,0.2382,11.4352,11.5331,12.2657,16.2874,0.6473,0.2179,0.5427,4.625
46,6,0.16,0.0,0.2357,0.2743,0.2199,0.1611,0.3014,0.3496,0.2122,0.1791,16.6668,13.5109,17.0986,23.2123,0.7298,0.2127,0.6831,4.5
46,6,0.22,0.08,0.1396,0.1521,0.1032,0.0461,0.2376,0.2491,0.1548,0.1001,25.8206,21.8068,25.9708,32.6918,0.864,0.1569,0.847,4.5
46,6,0.28,0.16,0.1109,0.1245,0.0766,0.0368,0.2334,0.2859,0.1425,0.085,30.2168,25.9403,30.2755,37.0991,0.9293,0.1047,0.9226,4.125
46,7,-0.04,-0.16,0.3049,0.2289,0.2778,0.3233,0.4418,0.3154,0.3535,0.3896,20.198,25.5148,20.8896,15.2876,0.3689,0.1712,0.1933,4.25
46,7,0.02,-0.08,0.4206,0.364,0.3925,0.3588,0.4745,0.4043,0.4178,0.4146,9.8004,13.907,10.6072,10.1889,0.5427,0.2133,0.4031,4.25
46,7,0.08,0.0,0.3896,0.3889,0.3707,0.2885,0.4725,0.458,0.4434,0.4021,10.9888,9.6859,11.3205,16.974,0.6593,0.2222,0.5868,5.625
46,7,0.14,0.08,0.2617,0.3165,0.2451,0.1448,0.4025,0.4856,0.3652,0.2583,22.6404,18.4785,22.7088,29.5297,0.7979,0.205,0.7997,6.125
46,7,0.2,0.16,0.1797,0.2213,0.1702,0.089,0.3372,0.4404,0.3086,0.1943,27.2269,22.9048,27.2357,34.1165,0.8553,0.193,0.8751,6.5
46,7,0.28,-0.16,0.1647,0.2086,0.1509,0.071,0.2458,0.2999,0.1934,0.1218,18.4145,15.0965,18.6918,24.9506,0.7589,0.1873,0.705,4.75
46,8,-0.06,-0.08,0.3042,0.2273,0.2873,0.3324,0.4329,0.3089,0.3878,0.3981,19.4077,24.7447,19.9189,14.3799,0.3753,0.1713,0.2016,4.625
46,8,0.0,0.0,0.4135,0.3551,0.3934,0.3386,0.4755,0.3832,0.4333,0.416,8.3503,10.5673,9.0085,12.5027,0.5995,0.2199,0.4948,4.75
46,8,0.06,0.08,0.334,0.3332,0.3327,0.2509,0.4955,0.4436,0.4834,0.4302,16.8968,13.7131,16.9777,23.5378,0.7423,0.2138,0.7054,5.375
46,8,0.12,0.16,0.2583,0.311,0.2491,0.1557,0.4414,0.5377,0.4208,0.3082,24.486,20.2192,24.4959,31.3676,0.8159,0.1886,0.8323,5.875
46,8,0.2,-0.16,0.2338,0.2794,0.2167,0.197,0.2732,0.3169,0.1765,0.168,12.4884,12.6016,13.4747,16.7535,0.614,0.2235,0.5213,5.125
46,8,0.26,-0.08,0.1425,0.1637,0.1102,0.0555,0.2272,0.2566,0.1684,0.1157,22.8009,18.9779,22.9636,29.5626,0.8213,0.1763,0.7929,4.625
46,9,-0.08,0.0,0.2079,0.1567,0.1892,0.2474,0.4053,0.302,0.3632,0.4164,23.7729,29.0758,24.225,18.0085,0.2961,0.1422,0.1268,4.375
46,9,-0.02,0.08,0.4226,0.3142,0.3379,0.3407,0.466,0.3267,0.3641,0.3932,8.4049,11.7831,9.5383,11.5588,0.5838,0.2222,0.4651,4.375
46,9,0.04,0.16,0.3126,0.3268,0.2792,0.2243,0.5066,0.4867,0.4667,0.4508,18.9306,15.3657,19.0354,25.621,0.7562,0.2151,0.7408,5.125
46,9,0.12,-0.16,0.2916,0.2972,0.2659,0.2526,0.3112,0.3175,0.2278,0.2271,11.2526,13.3709,12.2363,13.7574,0.5813,0.2037,0.4567,4.875
46,9,0.18,-0.08,0.2873,0.3362,0.2683,0.2084,0.3738,0.4252,0.2909,0.258,11.7228,10.5185,12.4702,17.275,0.6485,0.212,0.5666,4.75
46,9,0.24,0.0,0.1287,0.1415,0.0949,0.0416,0.2123,0.2357,0.143,0.0883,25.0706,21.0961,25.2101,31.9017,0.8483,0.1589,0.8332,4.5
46,10,-0.1,0.08,0.1198,0.0925,0.1147,0.1481,0.3707,0.2826,0.3529,0.3953,27.157,32.4376,27.5258,21.1346,0.2389,0.1146,0.0689,4.25
46,10,-0.04,0.16,0.4208,0.3273,0.3638,0.3428,0.4555,0.3411,0.3931,0.4093,8.5488,11.4456,9.3844,11.9155,0.5986,0.2041,0.4761,4.0
46,10,0.04,-0.16,0.3662,0.297,0.3417,0.354,0.4347,0.3522,0.3812,0.3922,14.2959,19.042,14.9678,11.5163,0.4646,0.1988,0.3138,4.625
46,10,0.1,-0.08,0.3096,0.311,0.286,0.2511,0.3462,0.341,0.2459,0.2439,11.4216,11.4081,12.3713,16.4004,0.6415,0.2124,0.5422,4.625
46,10,0.16,0.0,0.3054,0.3502,0.3154,0.1972,0.4091,0.4502,0.405,0.3077,17.4996,13.9605,17.5444,24.158,0.7451,0.2335,0.7079,6.25
46,10,0.22,0.08,0.1603,0.1833,0.1228,0.06,0.2708,0.3094,0.186,0.12,25.8105,21.6981,25.9547,32.7099,0.8731,0.1539,0.8483,4.375
46,10,0.28,0.16,0.1188,0.134,0.0862,0.0408,0.2291,0.2595,0.1444,0.0886,29.56,25.3353,29.6261,36.4386,0.9307,0.096,0.9115,4.125
46,11,-0.04,-0.16,0.3404,0.2601,0.3142,0.3516,0.4641,0.3557,0.4103,0.4231,18.6896,23.9486,19.2475,13.8477,0.3818,0.1711,0.2154,4.25
46,11,0.02,-0.08,0.4149,0.3473,0.4091,0.3623,0.4594,0.3726,0.4422,0.4205,10.0917,14.2475,10.5948,10.2871,0.5349,0.2191,0.4025,4.125
46,11,0.08,0.0,0.3328,0.3104,0.2927,0.2785,0.3767,0.3407,0.2723,0.291,11.2379,10.8599,12.1156,16.6891,0.6639,0.2134,0.5636,4.25
46,11,0.14,0.08,0.2799,0.3426,0.28,0.1731,0.4392,0.5249,0.4344,0.3227,22.335,18.1625,22.3317,29.1811,0.7925,0.2053,0.7961,6.125
46,11,0.2,0.16,0.2015,0.2427,0.1883,0.108,0.3882,0.4852,0.3517,0.2374,27.8083,23.476,27.8166,34.705,0.8567,0.171,0.8858,6.375
46,11,0.28,-0.16,0.1736,0.203,0.147,0.0719,0.2546,0.2941,0.1868,0.1217,18.2791,15.0846,18.6363,24.8162,0.725,0.2194,0.7005,4.75
46,12,-0.06,-0.08,0.2812,0.2174,0.2663,0.3188,0.4418,0.3386,0.4261,0.4421,20.8263,26.1142,21.2148,15.3727,0.3512,0.1589,0.1761,4.375
46,12,0.0,0.0,0.3787,0.337,0.3391,0.3301,0.4582,0.3831,0.3879,0.4017,8.6686,11.8742,9.5888,11.2568,0.584,0.219,0.4543,4.75
46,12,0.06,0.08,0.3848,0.3924,0.3641,0.2714,0.5314,0.5132,0.4842,0.4324,14.9606,11.9536,15.1795,21.613,0.7025,0.2245,0.6724,5.375
46,12,0.12,0.16,0.282,0.3365,0.2627,0.1613,0.4417,0.5314,0.4153,0.2949,22.9235,18.7061,22.959,29.8269,0.7734,0.2167,0.806,5.875
46,12,0.2,-0.16,0.2851,0.3334,0.2527,0.2154,0.3046,0.3629,0.2137,0.1919,12.8808,11.8334,13.7236,18.0328,0.649,0.2026,0.5609,5.125
46,12,0.26,-0.08,0.1544,0.1723,0.1048,0.055,0.2367,0.2629,0.1533,0.1087,22.6533,18.8534,22.8952,29.4443,0.8077,0.1911,0.7893,4.625
46,13,-0.08,0.0,0.232,0.1751,0.2172,0.2708,0.4359,0.326,0.4108,0.4487,23.0432,28.3676,23.4471,17.2844,0.3159,0.1442,0.1374,4.5
46,13,-0.02,0.08,0.3852,0.3242,0.3584,0.325,0.463,0.3563,0.4306,0.4361,8.5239,10.2336,9.0767,13.0753,0.6258,0.2039,0.5128,4.375
46,13,0.04,0.16,0.2703,0.271,0.2536,0.1961,0.4734,0.4125,0.4232,0.3998,19.6585,16.1411,19.7715,26.3774,0.789,0.1904,0.7521,5.0
46,13,0.12,-0.16,0.2931,0.3039,0.268,0.2498,0.3112,0.3192,0.2208,0.2228,11.4054,12.5299,12.3961,15.0752,0.6041,0.2234,0.4955,4.875
46,13,0.18,-0.08,0.248,0.2903,0.2178,0.1825,0.2885,0.3455,0.1913,0.1715,15.2765,12.6769,15.9107,21.443,0.7179,0.2003,0.6399,4.75
46,13,0.24,0.0,0.1415,0.1483,0.0979,0.0496,0.2334,0.2431,0.1517,0.1066,24.3759,20.4735,24.5569,31.2071,0.8434,0.1685,0.8215,4.5
46,14,-0.1,0.08,0.1336,0.102,0.1264,0.1652,0.396,0.2939,0.3658,0.4156,26.9923,32.3008,27.386,20.9713,0.2483,0.1179,0.0714,4.125
46,14,-0.04,0.16,0.3964,0.3094,0.3264,0.3364,0.4429,0.3131,0.3512,0.3861,8.682,12.0838,9.744,11.5051,0.579,0.219,0.4603,4.25
46,14,0.04,-0.16,0.3811,0.3082,0.3594,0.3576,0.4494,0.3639,0.3965,0.3948,13.6652,18.5365,14.3356,10.8796,0.457,0.2069,0.3154,4.625
46,14,0.1,-0.08,0.267,0.2686,0.241,0.2315,0.2991,0.2873,0.2025,0.2181,11.6271,11.8401,12.5555,16.3403,0.6347,0.2152,0.538,4.625
46,14,0.16,0.0,0.2625,0.2874,0.2428,0.1985,0.3246,0.354,0.2424,0.2215,16.3336,13.4118,16.7973,22.7057,0.7343,0.1964,0.6703,4.625
46,14,0.22,0.08,0.1572,0.181,0.1286,0.0615,0.272,0.3081,0.19,0.1208,25.816,21.7109,25.9495,32.7139,0.8744,0.1415,0.8488,4.375
46,14,0.28,0.16,0.1164,0.1311,0.0883,0.0413,0.2341,0.2673,0.1519,0.092,29.3161,25.0945,29.381,36.1956,0.9243,0.1133,0.9076,4.25
46,15,-0.04,-0.16,0.3037,0.2256,0.2649,0.3101,0.4296,0.3229,0.3692,0.3936,18.2497,23.4904,18.8467,13.534,0.3953,0.1732,0.2245,4.25
46,15,0.02,-0.08,0.3917,0.3423,0.3988,0.3632,0.4442,0.3649,0.4214,0.4181,9.5745,13.4844,10.1372,10.3595,0.5533,0.2124,0.418,4.25
46,15,0.08,0.0,0.3446,0.3144,0.3092,0.2766,0.4187,0.3601,0.3271,0.3318,11.9137,10.6539,12.5402,17.9856,0.6901,0.206,0.5996,4.125
46,15,0.14,0.08,0.2974,0.3589,0.2941,0.1796,0.4529,0.5421,0.4469,0.3245,22.0154,17.8293,22.0148,28.8845,0.7761,0.222,0.7911,6.125
46,15,0.2,0.16,0.1789,0.2287,0.1756,0.0943,0.3455,0.4736,0.3305,0.2076,27.5442,23.1568,27.5306,34.432,0.8883,0.1376,0.8805,6.375
46,15,0.28,-0.16,0.1862,0.2292,0.1617,0.0914,0.2654,0.3409,0.2113,0.1393,17.855,14.4386,18.1397,24.4094,0.7315,0.2184,0.6985,4.75
46,16,-0.06,-0.08,0.2783,0.2003,0.2492,0.3085,0.4261,0.2895,0.3616,0.4036,20.8901,26.2704,21.4572,15.6214,0.343,0.172,0.1779,4.25
46,16,0.0,0.0,0.45,0.3809,0.4242,0.3652,0.4887,0.3936,0.4433,0.4283,8.4995,11.8976,9.238,11.0749,0.5768,0.221,0.4528,4.75
46,16,0.06,0.08,0.31,0.318,0.3292,0.2365,0.4444,0.4147,0.4589,0.3959,17.206,13.9655,17.2218,23.798,0.7497,0.2043,0.7087,5.375
46,16,0.12,0.16,0.2465,0.2894,0.2361,0.1406,0.4397,0.5243,0.4112,0.2827,25.3043,21.0455,25.3192,32.2135,0.8392,0.1934,0.8458,5.875
46,16,0.2,-0.16,0.2813,0.3161,0.238,0.2099,0.3218,0.3666,0.2167,0.1996,12.4845,11.5156,13.4162,17.7994,0.6549,0.2068,0.5621,5.125
46,16,0.26,-0.08,0.1443,0.1672,0.1048,0.053,0.2262,0.2693,0.1593,0.1042,22.4525,18.6263,22.659,29.2145,0.8164,0.1687,0.7845,4.625
46,17,-0.08,0.0,0.2296,0.1639,0.1979,0.2626,0.4355,0.3087,0.379,0.4329,23.3014,28.6677,23.801,17.6069,0.3025,0.1469,0.1345,4.625
46,17,-0.02,0.08,0.402,0.3225,0.3496,0.3445,0.4609,0.3499,0.3777,0.4073,8.4391,11.2423,9.4181,11.9871,0.6041,0.2173,0.4791,4.375
46,17,0.04,0.16,0.3497,0.3574,0.338,0.2524,0.5012,0.4671,0.4801,0.4232,16.8467,13.6036,16.9502,23.5122,0.7439,0.2049,0.7048,5.125
46,17,0.12,-0.16,0.267,0.272,0.2411,0.2384,0.2805,0.2784,0.1984,0.2076,11.6356,13.0161,12.5678,14.9864,0.5899,0.2149,0.4891,4.875
